day,month,year,prec,tmin,tmax
22,3,1994,0.3,7.6,18.8
23,3,1994,10.5,9.2,20.4
24,3,1994,0,10.4,19.8
25,3,1994,0,9.2,19.6
26,3,1994,0.7,8,19.2
27,3,1994,0.2,7.8,18.6
28,3,1994,1.2,8.2,19.6
29,3,1994,0.5,10.2,19.2
30,3,1994,5.3,7.4,17.2
31,3,1994,15.8,10.6,15.4
1,4,1994,1.6,9.2,18.4
2,4,1994,8.8,10,16.4
3,4,1994,11,9.8,16.4
4,4,1994,0.9,10.4,19.4
5,4,1994,0,7.8,20.2
6,4,1994,1.4,9.4,19.8
7,4,1994,0.3,8.2,20.2
8,4,1994,0,10.4,20.2
9,4,1994,0,7.8,20.6
10,4,1994,0,8.8,20.2
11,4,1994,0,8.2,19.6
12,4,1994,3.5,7.2,18.4
13,4,1994,0.4,8.2,19.4
14,4,1994,0,7.8,19.4
15,4,1994,0,8.2,19.8
16,4,1994,0,9.2,19.8
17,4,1994,0,8.2,19
18,4,1994,0,8.4,19.2
19,4,1994,5.7,8.4,19.2
20,4,1994,0.2,7.8,19.4
21,4,1994,0,8.4,19.2
22,4,1994,0,9.2,19.8
23,4,1994,0,9.2,20
24,4,1994,0,9.4,19.8
25,4,1994,10.2,10.2,19.2
26,4,1994,2.9,9.4,18.2
27,4,1994,8.3,9.6,17.4
28,4,1994,1.3,9.4,18.6
29,4,1994,7.1,10.4,15.8
30,4,1994,32.4,10.2,16.4
1,5,1994,7,9.8,19.8
2,5,1994,0,8.6,19.8
3,5,1994,0,9.2,20
4,5,1994,2.4,9.8,18.4
5,5,1994,1.1,10.2,17.4
6,5,1994,0.3,9.2,17.2
7,5,1994,0.7,8.6,18
8,5,1994,1.6,8.2,18
9,5,1994,0.3,10.4,17.8
10,5,1994,1.6,10.4,18.2
11,5,1994,0.7,10.2,17
12,5,1994,2.4,9.8,17.8
13,5,1994,0.6,10,19.2
14,5,1994,2.4,10,17.8
15,5,1994,0,10.2,19.2
16,5,1994,0,10.6,18.4
17,5,1994,1.3,10,16.6
18,5,1994,3.4,10.4,17.6
19,5,1994,26.3,10.4,18.4
20,5,1994,0,8.8,17.2
21,5,1994,0.2,9.8,20.6
22,5,1994,1.3,6.8,18.4
23,5,1994,2.2,8.2,18.6
24,5,1994,0,7.8,18.6
25,5,1994,3.1,9.2,17.2
26,5,1994,26.2,9.8,17.4
27,5,1994,0.6,10.4,16.6
28,5,1994,1.2,9.6,17.6
29,5,1994,0.2,7.8,17.8
30,5,1994,9,7.8,18.6
31,5,1994,0,10.2,17.4
1,6,1994,0,10.2,18.8
2,6,1994,0,9,17.8
3,6,1994,0,10.2,18.4
4,6,1994,0.9,7.4,17.4
5,6,1994,1.2,8.6,16.4
6,6,1994,3.3,9.2,17.4
7,6,1994,0.2,8.2,17.4
8,6,1994,0.7,8.6,17.2
9,6,1994,4.6,10,16.8
10,6,1994,0,6.3,15.9
11,6,1994,0.7,4.8,17.4
12,6,1994,0.3,7.2,17.4
13,6,1994,0,10.2,18.8
14,6,1994,0,8.4,18.6
15,6,1994,5.1,8.4,18.4
16,6,1994,0,8.2,17.2
17,6,1994,11.2,9.8,18.8
18,6,1994,7.5,9.4,15
19,6,1994,0,9.2,15.4
20,6,1994,0.2,7.8,17.4
21,6,1994,0.3,8.2,17.8
22,6,1994,0.5,6.8,19.2
23,6,1994,0,7.2,18.4
24,6,1994,0,6.2,19.4
25,6,1994,0,7.2,18.6
26,6,1994,0,7.2,18.4
27,6,1994,0.8,7.4,16.8
28,6,1994,11.2,8,17.2
29,6,1994,5.1,9.2,15.8
30,6,1994,0,6.2,18.4
1,7,1994,3.3,7.2,18.4
2,7,1994,1.9,8.2,16.4
3,7,1994,0.6,8.6,17.6
4,7,1994,3.5,9.2,15.6
5,7,1994,2.3,9.8,15
6,7,1994,9.1,8.4,17.4
7,7,1994,2.4,9.4,16.8
8,7,1994,0.2,7.2,16
9,7,1994,0.2,7.2,17
10,7,1994,0,8.8,17.8
11,7,1994,0.6,7.8,15
12,7,1994,0.5,9.2,16.2
13,7,1994,0,8.4,14.8
14,7,1994,1,7.8,16.4
15,7,1994,0.1,8.2,17.4
16,7,1994,0.4,7.9,18.7
17,7,1994,0.2,7.4,16.4
18,7,1994,0.3,9,17.8
19,7,1994,0,8.8,18.6
20,7,1994,2.7,7.8,19.4
21,7,1994,0.1,7.8,19.8
22,7,1994,0,4.8,18.2
23,7,1994,0,5.4,19.2
24,7,1994,0.3,7.6,17.9
25,7,1994,0,6.4,18.8
26,7,1994,0,6.8,20.2
27,7,1994,0,6.8,19.8
28,7,1994,0,6.6,18.6
29,7,1994,2,8.6,18.8
30,7,1994,0,6.8,18.6
31,7,1994,0,5.2,17.2
1,8,1994,0,6,17.8
2,8,1994,0.1,6.2,18.8
3,8,1994,0.1,10.2,18.4
4,8,1994,7.4,8.4,16.2
5,8,1994,1.1,7.6,18.2
6,8,1994,4.5,9.2,14.6
7,8,1994,9.8,8.6,17.2
8,8,1994,0,6.2,18.8
9,8,1994,0,7.4,19.4
10,8,1994,0.2,6.8,18.4
11,8,1994,0,7.2,19.2
12,8,1994,1,12.6,20.8
13,8,1994,1,6.2,18.2
14,8,1994,0.2,10.2,17.2
15,8,1994,1.5,9.2,17.8
16,8,1994,2.1,7.8,17.6
17,8,1994,1,8.8,17.4
18,8,1994,0.4,6.8,19.4
19,8,1994,5.6,8,15
20,8,1994,1.1,8.8,16.2
21,8,1994,0.1,8,18.2
22,8,1994,0,5.2,19.2
23,8,1994,4.7,6.2,15.2
24,8,1994,0,7,15.2
25,8,1994,0,9.2,14.8
26,8,1994,0.3,6.6,17.4
27,8,1994,2,8.2,17.2
28,8,1994,1.2,6.8,16.8
29,8,1994,0,8.2,18.4
30,8,1994,0.2,9.2,15.8
31,8,1994,0,8.2,18.2
1,9,1994,0.1,6.8,18.4
2,9,1994,0,9.6,20.6
3,9,1994,0,10.4,19.4
4,9,1994,0.3,6.4,15.8
5,9,1994,0,6.2,15.8
6,9,1994,0,5.6,19.2
7,9,1994,0,7.8,17.8
8,9,1994,0,5.2,17.8
9,9,1994,0,8.2,17.4
10,9,1994,0,7.6,18.2
11,9,1994,0,9.2,16.6
12,9,1994,0,7.4,18.2
13,9,1994,0,8.4,20
14,9,1994,0,6,20
15,9,1994,0.2,6.8,19.6
16,9,1994,0,8.6,18.4
17,9,1994,0.1,9.2,18.4
18,9,1994,0,10.2,16.4
19,9,1994,0,8.2,17.6
20,9,1994,0,6.2,18.4
21,9,1994,2.4,5.2,20.6
22,9,1994,0.2,9.8,21.2
23,9,1994,8,7.2,19.8
24,9,1994,6.2,10.2,17.8
25,9,1994,4.2,10.8,18.4
26,9,1994,4.9,10.4,16.8
27,9,1994,1.1,10.2,15.8
28,9,1994,0,8.6,15.8
29,9,1994,5.3,6.2,18.8
30,9,1994,0.6,8.8,18.6
1,10,1994,0.2,7,20.4
2,10,1994,1.3,5.4,19.6
3,10,1994,0,8.4,17.2
4,10,1994,2.9,7.2,17.8
5,10,1994,0,7.8,17.2
6,10,1994,0.2,5.6,19.4
7,10,1994,38.2,8.2,20.2
8,10,1994,5,10.4,19.2
9,10,1994,0.7,10.2,17.4
10,10,1994,8.9,9.4,18.4
11,10,1994,6.5,10.2,19.2
12,10,1994,40.7,8.6,20.6
13,10,1994,6.2,9.2,16.8
14,10,1994,4.5,9.2,14.4
15,10,1994,0,9.4,17.8
16,10,1994,0.8,5.8,20.4
17,10,1994,23.9,7.4,21.4
18,10,1994,4.8,10,16.4
19,10,1994,2,10.2,19.4
20,10,1994,0,9.6,20
21,10,1994,0,8,19.2
22,10,1994,9.2,9.8,18.4
23,10,1994,31.1,10.6,18.8
24,10,1994,2.6,10.2,19.2
25,10,1994,0,8.8,19
26,10,1994,1.2,7.8,20.4
27,10,1994,0,8.8,20.6
28,10,1994,0.9,8.6,20.4
29,10,1994,0,9.2,20.4
30,10,1994,0,8.2,18.2
31,10,1994,0,8.2,18.4
1,11,1994,0,9.8,16.4
2,11,1994,26.1,6.4,17.8
3,11,1994,11.6,8.4,19.8
4,11,1994,4.2,8.4,19.1
5,11,1994,1.1,10.2,16.4
6,11,1994,2.4,9.2,18.2
7,11,1994,6.4,10.2,18.8
8,11,1994,3.3,10.4,18.4
9,11,1994,1.1,7.2,17.8
10,11,1994,0,3.2,18.4
11,11,1994,0,7.4,18.4
12,11,1994,0,7.8,18.2
13,11,1994,0,6.2,16.6
14,11,1994,0,4.4,18.6
15,11,1994,0,5.2,20.8
16,11,1994,0,6.8,21.4
17,11,1994,0.9,6.2,21.2
18,11,1994,0,6.4,20.4
19,11,1994,0,6.2,20.4
20,11,1994,1,6.2,19.8
21,11,1994,0,6,20.2
22,11,1994,1,6.2,18.4
23,11,1994,1.5,6.4,17.6
24,11,1994,6.7,7.6,17.2
25,11,1994,8.1,8.2,17.6
26,11,1994,1.8,8.2,17.8
27,11,1994,7.8,6.2,18.2
28,11,1994,0,7.8,19.2
29,11,1994,0,5.8,20.2
30,11,1994,0.2,5.2,20
1,12,1994,0,6.2,16.8
2,12,1994,0,6.2,22.2
3,12,1994,0,5.8,19.4
4,12,1994,0,6.4,19.4
5,12,1994,0,4.2,20.2
6,12,1994,0.1,4.2,20.2
7,12,1994,1.3,5.4,18
8,12,1994,0,6.8,16.8
9,12,1994,0,6.2,19.2
10,12,1994,0,6.8,18.2
11,12,1994,0.1,5.2,18.4
12,12,1994,0,3.2,21.2
13,12,1994,0,4.2,19.2
14,12,1994,0,7.2,20.2
15,12,1994,0.1,7.8,20.4
16,12,1994,0,4.8,20.8
17,12,1994,0,4.2,20.4
18,12,1994,0,5.2,19.2
19,12,1994,0.1,8.2,20
20,12,1994,0,7.8,17.2
21,12,1994,0.4,8.4,20.6
22,12,1994,0,7.2,22.4
23,12,1994,0,6.4,22.8
24,12,1994,0,4.8,20.4
25,12,1994,0.5,4.8,20.6
26,12,1994,0.4,6.8,18.8
27,12,1994,0,6.6,19.2
28,12,1994,0,5.6,21
29,12,1994,0,4.2,20.2
30,12,1994,0,5.4,21.6
31,12,1994,0,4.4,20.4
1,1,1995,0,4.4,22
2,1,1995,0,6.2,20
3,1,1995,0,3.2,21.8
4,1,1995,0,1.2,20.8
5,1,1995,0,4.4,22.2
6,1,1995,0,4.2,20.4
7,1,1995,0,5.2,22.6
8,1,1995,0,2.4,22.4
9,1,1995,2.2,4.1,20.9
10,1,1995,0.5,2.8,22.6
11,1,1995,0,3.8,21.8
12,1,1995,0,3.4,21
13,1,1995,0,4.4,18.8
14,1,1995,0,3,19.2
15,1,1995,0,3.2,20.8
16,1,1995,0.4,3.8,21.4
17,1,1995,0,6.2,20.4
18,1,1995,0,3.8,18.4
19,1,1995,0,4.2,18.2
20,1,1995,0,4.6,18.4
21,1,1995,0,5.2,18.8
22,1,1995,0,4.2,19.8
23,1,1995,0,3.2,19.2
24,1,1995,0,2.2,21.6
25,1,1995,0,4.2,19.6
26,1,1995,0,2.6,21.4
27,1,1995,0,3.2,20.8
28,1,1995,0,4.2,21.8
29,1,1995,0,4.4,22.4
30,1,1995,0,3.4,22.4
31,1,1995,0,4.2,22.2
1,2,1995,0,6.2,22.2
2,2,1995,0,4.2,23.2
3,2,1995,0,4.2,22.8
4,2,1995,0,5,23.4
5,2,1995,0,6.2,23
6,2,1995,7,6.4,21.2
7,2,1995,0,6.8,22.4
8,2,1995,0,3.2,22.2
9,2,1995,0.1,3.4,20.4
10,2,1995,0,1.4,22.4
11,2,1995,0,3.2,21.2
12,2,1995,0,2.2,23.4
13,2,1995,0,-0.3,23.6
14,2,1995,0,4.2,23.8
15,2,1995,0,0,21.6
16,2,1995,0,-0.2,20.6
17,2,1995,0,-0.4,21.8
18,2,1995,0,4.2,22.4
19,2,1995,0,4.8,21.2
20,2,1995,9.8,4.8,22.4
21,2,1995,1.7,8.2,16.8
22,2,1995,19,6.8,21.2
23,2,1995,0,4.6,20.4
24,2,1995,0,7.6,20.6
25,2,1995,0,8.6,20.4
26,2,1995,3.4,5.2,20.6
27,2,1995,0,5.4,21.2
28,2,1995,6.8,5.8,21.8
1,3,1995,0,8.5,21.1
2,3,1995,0,9.2,21.4
3,3,1995,0,6.2,18.2
4,3,1995,0,7.2,21.2
5,3,1995,0,8.6,20.4
6,3,1995,0.7,5.2,22.2
7,3,1995,0,9.2,18.8
8,3,1995,0.2,10.2,20.8
9,3,1995,0.2,8.2,20.4
10,3,1995,0.6,9.8,21.4
11,3,1995,8.8,8.2,18.8
12,3,1995,4.2,9.8,19.2
13,3,1995,0.2,9.2,19.8
14,3,1995,0,6.4,19.8
15,3,1995,0,8.4,19.4
16,3,1995,13,7.2,20.8
17,3,1995,37.9,10.2,20.4
18,3,1995,0,8.8,21.8
19,3,1995,0,7.8,22.2
20,3,1995,22.1,7.8,21.8
21,3,1995,16,8.2,17.2
22,3,1995,1,9.8,18.8
23,3,1995,19.1,10.4,17.4
24,3,1995,9.6,10.4,17.8
25,3,1995,0,9.6,18.8
26,3,1995,0,9.4,19.4
27,3,1995,0,7.2,20.6
28,3,1995,2.1,9.2,22.6
29,3,1995,0,9.4,19.4
30,3,1995,0.2,8.6,20.2
31,3,1995,0,6.4,21.4
1,4,1995,0,6.8,20.2
2,4,1995,0,9.4,20.6
3,4,1995,0,6.8,22
4,4,1995,0,6.8,21.4
5,4,1995,0,8.6,18.4
6,4,1995,0.1,8.4,18.4
7,4,1995,3,12.5,19.8
8,4,1995,6.2,6.7,20.6
9,4,1995,0,9.6,20.8
10,4,1995,0,8.2,21.8
11,4,1995,0,8.4,20.4
12,4,1995,0,9.2,21.2
13,4,1995,0.6,8.4,21.2
14,4,1995,9.3,8.2,21.4
15,4,1995,0,10.2,20.4
16,4,1995,1,8.2,19.6
17,4,1995,2.1,8.8,20.2
18,4,1995,5.2,9.4,15.4
19,4,1995,0.2,4.5,19.6
20,4,1995,0.5,10.2,17.8
21,4,1995,12.2,10.4,20.6
22,4,1995,0,10.2,17.4
23,4,1995,0.2,9.2,19.4
24,4,1995,3.5,8.8,20
25,4,1995,4.7,10.2,17.4
26,4,1995,2,10.4,18.4
27,4,1995,0,10.2,19.8
28,4,1995,0.2,10.4,20.4
29,4,1995,7.7,10.2,19.4
30,4,1995,4.3,10.2,18.8
1,5,1995,3.8,8.2,18.8
2,5,1995,0.8,9.2,18.4
3,5,1995,0,8.2,18.4
4,5,1995,0.7,8.4,17.2
5,5,1995,1,9.4,20.2
6,5,1995,16,10.2,19.4
7,5,1995,13.3,10.2,20.2
8,5,1995,0,9.6,19.4
9,5,1995,0,9.2,20
10,5,1995,0.2,10,18.4
11,5,1995,0,8.4,17.4
12,5,1995,0,10.2,19.2
13,5,1995,0,9.2,17.8
14,5,1995,0.1,9.4,20
15,5,1995,1.2,9.2,18.4
16,5,1995,0.1,9.2,16.4
17,5,1995,0,9.8,17.8
18,5,1995,12.3,8.8,17.4
19,5,1995,0,10.2,18.2
20,5,1995,0,9.2,20
21,5,1995,0.1,7.2,20.6
22,5,1995,0,8.6,18.2
23,5,1995,4,7.2,19.2
24,5,1995,8.9,7.2,17.2
25,5,1995,3.9,9.8,18.6
26,5,1995,2.7,9.6,18.2
27,5,1995,2.4,10.2,19.2
28,5,1995,4.1,9.4,18.6
29,5,1995,3.3,8.4,18.4
30,5,1995,0.1,8.6,16.8
31,5,1995,0.3,9.2,18.4
1,6,1995,2.2,9.2,18.2
2,6,1995,0,7.4,19.4
3,6,1995,7.5,8.2,17.6
4,6,1995,0.3,9.2,18.4
5,6,1995,11.6,9.8,17.6
6,6,1995,8.8,9.2,17.2
7,6,1995,0.4,7.7,17.4
8,6,1995,1,7.7,17.2
9,6,1995,9.1,8.2,17.8
10,6,1995,0,9.2,18.2
11,6,1995,0,7.8,19.8
12,6,1995,3.5,7.2,20.2
13,6,1995,5.1,9.2,18.8
14,6,1995,4.5,8.4,15.4
15,6,1995,0.3,9.8,17.4
16,6,1995,0,10.2,18.4
17,6,1995,0,9.2,21.2
18,6,1995,18.5,9.2,15.8
19,6,1995,0,9.2,17.4
20,6,1995,0.3,8.2,17
21,6,1995,0.3,8.8,17.8
22,6,1995,12.2,7.6,18.4
23,6,1995,11.6,10.2,15.6
24,6,1995,1.7,10,17.2
25,6,1995,0,8,18.2
26,6,1995,0,4.8,17.6
27,6,1995,0,8.8,18.2
28,6,1995,2,7.4,19.6
29,6,1995,4.9,7.8,18.2
30,6,1995,0,7.2,16.8
1,7,1995,0.1,7.4,18.2
2,7,1995,0.4,8.2,18.4
3,7,1995,1,7.8,18.2
4,7,1995,0,8.8,17.4
5,7,1995,0.3,7.4,16.8
6,7,1995,0,7.6,19.6
7,7,1995,0.7,4.8,18.4
8,7,1995,6,8.2,15.8
9,7,1995,1.6,6.2,18.2
10,7,1995,3.5,6.4,18.6
11,7,1995,0,7.2,18.2
12,7,1995,3.5,6.4,18.6
13,7,1995,1.8,7.2,17.4
14,7,1995,5.5,9.2,15.8
15,7,1995,0,9.2,17.4
16,7,1995,0.9,7.4,16.8
17,7,1995,2.2,7.2,16.8
18,7,1995,5.7,9.4,16.2
19,7,1995,0,7.4,17.8
20,7,1995,3.1,6,16.8
21,7,1995,0,8.2,16.2
22,7,1995,1.4,10.7,16.8
23,7,1995,1.7,7.5,17.8
24,7,1995,6.4,8.6,19.4
25,7,1995,0,9.8,17.2
26,7,1995,7.4,9.4,15.2
27,7,1995,2.3,8.2,15.2
28,7,1995,6.9,8.2,18
29,7,1995,0.2,10,17
30,7,1995,21.2,9.2,18.2
31,7,1995,0.8,7.2,18.4
1,8,1995,9,7.4,18.8
2,8,1995,3.1,10.2,17.6
3,8,1995,36.3,9,19.8
4,8,1995,2.4,9.8,19.2
5,8,1995,0,8.4,17.4
6,8,1995,1.6,7.8,17.2
7,8,1995,0,8.2,17.2
8,8,1995,0,8.6,17.6
9,8,1995,2,7.2,17.5
10,8,1995,5,8.4,19.4
11,8,1995,12,10.2,17.4
12,8,1995,0,8.4,18.2
13,8,1995,2.9,8.6,20.6
14,8,1995,0.7,5.8,17.4
15,8,1995,0,7.2,19.2
16,8,1995,0.9,8.6,18.2
17,8,1995,11.6,8.2,17.4
18,8,1995,0,9.4,16.8
19,8,1995,1.8,7.8,16.2
20,8,1995,0.2,9.4,16.2
21,8,1995,4.9,10.2,17.4
22,8,1995,2.8,7.4,18.8
23,8,1995,0.5,10.4,18.2
24,8,1995,0,9.6,19.2
25,8,1995,1.2,10.2,18.8
26,8,1995,0,9.8,17.8
27,8,1995,0,8.8,19.4
28,8,1995,0,8.8,17.2
29,8,1995,0,7.2,17.2
30,8,1995,0,6.4,18.6
31,8,1995,0,8.4,18.8
1,9,1995,0,8.8,15.2
2,9,1995,0,5.8,17.2
3,9,1995,0,7.2,17.8
4,9,1995,0,6.2,16.6
5,9,1995,0,8.4,16.8
6,9,1995,0,5.8,17.4
7,9,1995,0,6.8,18.6
8,9,1995,0.6,6.8,18.8
9,9,1995,5.1,9.2,18.6
10,9,1995,0,9.2,19.2
11,9,1995,10.3,7.2,17.8
12,9,1995,0,8.2,18.2
13,9,1995,5,9.2,18.4
14,9,1995,0,8.2,17.4
15,9,1995,0.9,9.2,17.6
16,9,1995,0,10.4,17.8
17,9,1995,0,7.4,18.2
18,9,1995,0,8.2,17.4
19,9,1995,0,6.8,18.8
20,9,1995,0,7.4,18.6
21,9,1995,0,7.6,18.2
22,9,1995,3.1,8.2,19.4
23,9,1995,0.2,9.2,18.2
24,9,1995,0,7.8,17.4
25,9,1995,0,7.2,18.6
26,9,1995,0,7.8,20.3
27,9,1995,0,6.8,18.4
28,9,1995,14,7.6,21
29,9,1995,1.3,7.6,20.6
30,9,1995,7.8,9.2,19.8
1,10,1995,0,7.8,21.6
2,10,1995,0,6.8,16.4
3,10,1995,0,5.2,19
4,10,1995,0,5.2,20.6
5,10,1995,0,6.4,20.2
6,10,1995,0,7.4,20.2
7,10,1995,0,7.8,21
8,10,1995,37.7,6.4,21.2
9,10,1995,23.1,7.8,20.2
10,10,1995,11.4,9.8,17.2
11,10,1995,5.8,10.2,15.2
12,10,1995,11.8,10.8,15.6
13,10,1995,0.7,9.8,17.4
14,10,1995,4.5,10.2,18.2
15,10,1995,0,7.2,18.2
16,10,1995,0,7.2,17.2
17,10,1995,0,7.4,18.8
18,10,1995,0.9,6.4,18.2
19,10,1995,0.2,9.8,18.8
20,10,1995,0,8.2,18.6
21,10,1995,1.5,7.8,20
22,10,1995,8.9,9.8,17.8
23,10,1995,0,7.8,19.4
24,10,1995,0,7.4,19.8
25,10,1995,0,7,19.8
26,10,1995,0,8.2,18.8
27,10,1995,0,9.2,18.2
28,10,1995,0,7.4,18
29,10,1995,0,6.2,19.8
30,10,1995,0.4,8.2,20.2
31,10,1995,0.8,7.4,18.4
1,11,1995,15,7.4,18.4
2,11,1995,0,8.6,19.2
3,11,1995,12.3,8.4,18.8
4,11,1995,1.5,9.2,19.4
5,11,1995,0,7.4,20
6,11,1995,0,7.2,18.2
7,11,1995,15.1,9.2,19.2
8,11,1995,2.3,9.2,18.4
9,11,1995,0,8.4,20.4
10,11,1995,0,7.2,19.2
11,11,1995,0,6.4,19.4
12,11,1995,1.3,7.4,20.2
13,11,1995,0.2,7.2,20.2
14,11,1995,7.1,6.8,17.8
15,11,1995,0,9,18.4
16,11,1995,0,8.4,19.8
17,11,1995,2.8,9.8,19.4
18,11,1995,0,9.4,19.8
19,11,1995,0,8.4,21.2
20,11,1995,0,9.6,19.6
21,11,1995,6.5,9.8,19.8
22,11,1995,16.7,9.2,19.6
23,11,1995,0,9.8,20.8
24,11,1995,0,7.6,20.2
25,11,1995,0,7.4,21.4
26,11,1995,0,7.2,21.6
27,11,1995,0,7,22.4
28,11,1995,0,7.8,21.2
29,11,1995,0,6.2,22.2
30,11,1995,0,7.2,21.4
1,12,1995,0,7.4,22
2,12,1995,0,7.4,21
3,12,1995,34,7.6,21.2
4,12,1995,12.3,9.2,17.2
5,12,1995,2.7,8.2,18.8
6,12,1995,2.3,10,18.2
7,12,1995,5.3,8.2,17.8
8,12,1995,0.6,5.8,18.8
9,12,1995,0,7.2,18.2
10,12,1995,1.5,7.6,17.8
11,12,1995,14.5,8.2,20.6
12,12,1995,0,7.2,19.8
13,12,1995,0.7,10,19.4
14,12,1995,0.5,7.8,20.4
15,12,1995,0,9.8,20.2
16,12,1995,0,7.8,19.8
17,12,1995,0.5,7.8,20
18,12,1995,3.8,9.4,19.8
19,12,1995,0,7.6,15
20,12,1995,5.7,9.2,17.8
21,12,1995,1.1,9.2,19.2
22,12,1995,2.4,8.4,17.8
23,12,1995,0,7.2,18.4
24,12,1995,0,7.4,19.2
25,12,1995,0,7.2,20.6
26,12,1995,0,7.4,19.8
27,12,1995,0,4.6,21.2
28,12,1995,0,3.4,19.7
29,12,1995,4.2,6.4,19.4
30,12,1995,0,7.4,20.8
31,12,1995,0,7,19.4
1,1,1996,0,7.4,19.8
2,1,1996,0,5.4,20.2
3,1,1996,0,7.8,20.4
4,1,1996,0,7.4,19.2
5,1,1996,0,5.8,19.4
6,1,1996,0,6.4,19.4
7,1,1996,0,6.2,18.8
8,1,1996,0,3.4,19.2
9,1,1996,0,7.2,19.8
10,1,1996,0,7.4,18.2
11,1,1996,0,7.2,21.2
12,1,1996,0,6.2,19.8
13,1,1996,7,7.4,21.6
14,1,1996,2.7,8.8,17.2
15,1,1996,0,10.2,19.6
16,1,1996,0,5.2,21.2
17,1,1996,0,8.2,21.2
18,1,1996,0,7.2,20.2
19,1,1996,0.2,7.4,19.8
20,1,1996,0,8.2,20.4
21,1,1996,4,7.4,19.8
22,1,1996,4.9,7.2,16.2
23,1,1996,4,7.4,19.4
24,1,1996,0,9.2,19.2
25,1,1996,0,7.4,19.8
26,1,1996,0,6.4,20.2
27,1,1996,0,8.2,20.4
28,1,1996,0,7.2,20.4
29,1,1996,0,6.2,20.2
30,1,1996,1.1,7.2,21.4
31,1,1996,0,6.2,20.2
1,2,1996,0,6.4,20.2
2,2,1996,0,6.4,19.2
3,2,1996,0,6.2,19.8
4,2,1996,6.7,7.2,20.2
5,2,1996,5.5,5.2,19.8
6,2,1996,1,6.4,20.4
7,2,1996,9,8.4,19.6
8,2,1996,1,9.2,19.7
9,2,1996,2.6,8.2,20.2
10,2,1996,0,9.2,20
11,2,1996,0,7.4,19.8
12,2,1996,0,7.6,19.2
13,2,1996,0,9.2,17.2
14,2,1996,0,5.2,18.2
15,2,1996,0,6.2,19.4
16,2,1996,0.8,7.2,20.2
17,2,1996,0.1,7.4,20.2
18,2,1996,0,6.8,21.2
19,2,1996,0,7.8,20.2
20,2,1996,0,6.2,21.8
21,2,1996,0,6.8,22.2
22,2,1996,0,8.4,20.8
23,2,1996,0,7.8,21.2
24,2,1996,0,7.4,19.8
25,2,1996,0,7.2,20
26,2,1996,0,5.8,19.8
27,2,1996,0,8.2,20.6
28,2,1996,1.5,8.8,20.2
29,2,1996,1.4,7.8,19.4
1,3,1996,0,10.2,19.8
2,3,1996,0,9.2,19.4
3,3,1996,1.6,8.2,22
4,3,1996,4.5,9.4,20.8
5,3,1996,0.2,10.2,18.8
6,3,1996,14.4,10.2,16.8
7,3,1996,2,10,19.2
8,3,1996,0,9.8,20.2
9,3,1996,4.3,8.2,19.6
10,3,1996,17.2,7.6,18.2
11,3,1996,10.9,10,14.8
12,3,1996,0,10.2,17.2
13,3,1996,2.5,8.8,22.2
14,3,1996,0,6.2,21.4
15,3,1996,1.6,10.2,19.4
16,3,1996,0,10.2,19.4
17,3,1996,0,7.2,21.8
18,3,1996,0,5.2,23.4
19,3,1996,0,8.2,19.8
20,3,1996,0,7.8,21.4
21,3,1996,0,8.8,17.4
22,3,1996,12.3,7.2,18.4
23,3,1996,2.3,7.4,19.4
24,3,1996,0,8.2,19.8
25,3,1996,4.1,8.8,20
26,3,1996,0,8.2,19.8
27,3,1996,0,6.8,18.8
28,3,1996,0,8,20.8
29,3,1996,0.9,7.6,20.4
30,3,1996,0.9,7.4,19.8
31,3,1996,0.7,7.4,18
1,4,1996,0,7.2,16.8
2,4,1996,0,8.2,17.8
3,4,1996,0,7.2,19.4
4,4,1996,0,8.2,20.2
5,4,1996,1.8,7.8,17.8
6,4,1996,0,8.6,19.8
7,4,1996,0,8.4,19.4
8,4,1996,0,8.2,22.2
9,4,1996,0,8.4,21.4
10,4,1996,1.7,7.4,20.8
11,4,1996,5,5.8,19.8
12,4,1996,1.6,6.4,19.8
13,4,1996,0.9,8.2,20.2
14,4,1996,0,7.4,20
15,4,1996,12.7,8.2,22.2
16,4,1996,20.5,8.2,22
17,4,1996,0,9.2,21.4
18,4,1996,1.5,6.4,22.2
19,4,1996,0,7.4,20.8
20,4,1996,0,7.2,20.2
21,4,1996,14.4,6.2,19.6
22,4,1996,17.1,7.4,19.8
23,4,1996,14.7,9.8,19.4
24,4,1996,0.1,9.2,17.6
25,4,1996,0.8,10.2,19.8
26,4,1996,0,9.2,18.8
27,4,1996,0.5,7.2,18.4
28,4,1996,1.1,8.2,19.8
29,4,1996,0,9.8,17.8
30,4,1996,0.4,10.2,18.2
1,5,1996,2.2,7.2,18.8
2,5,1996,0.3,6.2,20.6
3,5,1996,4.3,8.8,20.2
4,5,1996,0,8.2,19.8
5,5,1996,0,7.8,23.2
6,5,1996,0,9.6,19.2
7,5,1996,1.3,9.8,17.8
8,5,1996,1,10.2,17
9,5,1996,0,9.2,18.4
10,5,1996,0,8.4,19.4
11,5,1996,0,7.8,19.2
12,5,1996,0,8.4,18.2
13,5,1996,36.4,9.2,21.2
14,5,1996,0,10.2,21.2
15,5,1996,0,7.8,16.4
16,5,1996,0.9,9.2,17.8
17,5,1996,3.4,9.2,18.2
18,5,1996,9.6,8.4,17.8
19,5,1996,2.1,8.2,17.6
