day,month,year,prec,tmax,tmin
15,6,2004,28.61,27.76,21.29
16,6,2004,0.06,29.23,21.47
17,6,2004,0.05,27.78,20.51
18,6,2004,0.7,26.16,20.64
19,6,2004,0.79,28.65,20.95
20,6,2004,3.21,26.69,21.25
21,6,2004,8.88,25.33,20.68
22,6,2004,1.42,28.72,20.28
23,6,2004,2.35,28.4,21.78
24,6,2004,10.72,27.16,21.3
25,6,2004,0.45,26.39,21.23
26,6,2004,0.67,29.17,20.48
27,6,2004,2.82,29.16,19.81
28,6,2004,1.02,30.04,20.68
29,6,2004,0.62,29.51,21.4
30,6,2004,0.08,27.48,21.39
1,7,2004,0.11,29.87,20.69
2,7,2004,0.2,30.77,20.5
3,7,2004,0.03,31.44,20.82
4,7,2004,0.25,30.73,20.85
5,7,2004,1.93,29.11,21.16
6,7,2004,3.07,26.63,20.71
7,7,2004,2.4,28.36,19.92
8,7,2004,4.98,27.27,19.32
9,7,2004,25.1,25.67,18.9
10,7,2004,5.25,26.83,20.41
11,7,2004,0.02,28.58,19.6
12,7,2004,0.22,28.04,19.89
13,7,2004,5.44,27.41,19.89
14,7,2004,5.28,27.48,19.76
15,7,2004,0.22,28.45,19.99
16,7,2004,0.58,29.46,20.15
17,7,2004,0.11,29.66,21.21
18,7,2004,1.92,30.95,19.35
19,7,2004,1.61,29.8,19.66
20,7,2004,0.76,29.77,18.33
21,7,2004,2.61,29.08,20.38
22,7,2004,0.33,31.51,20.83
23,7,2004,0.62,31.41,20.47
24,7,2004,11.29,30.35,20.19
25,7,2004,6.03,28.96,21.17
26,7,2004,0.56,29.87,20.4
27,7,2004,3.97,31.11,20.18
28,7,2004,12.83,29.65,20.45
29,7,2004,0.16,30.5,19.82
30,7,2004,0.27,30.46,20.89
31,7,2004,1.73,29.64,21.73
1,8,2004,6.16,28.31,21.47
2,8,2004,0.65,30.24,21.62
3,8,2004,0.22,30.82,20.34
4,8,2004,0.06,31.41,20.12
5,8,2004,2.87,29.6,21.34
6,8,2004,3.47,31.57,20.37
7,8,2004,0.02,32.87,19.71
8,8,2004,0.08,28.78,21.56
9,8,2004,0.08,32.35,21.77
10,8,2004,0.26,30.82,22.07
11,8,2004,0.85,32.11,20.74
12,8,2004,0.57,32.63,21.7
13,8,2004,0.97,31.29,22.33
14,8,2004,2.45,31.7,21.3
15,8,2004,4.03,30.64,20.76
16,8,2004,2.7,26.35,20.1
17,8,2004,2.73,30.23,21.63
18,8,2004,12.66,24.81,21.28
19,8,2004,0.25,29.45,20.92
20,8,2004,2.4,30.7,20.28
21,8,2004,5.33,28.88,20.74
22,8,2004,1.89,30.55,20.92
23,8,2004,13.06,27.41,20.99
24,8,2004,9.65,26.86,20.5
25,8,2004,0.18,29.05,20.09
26,8,2004,2.11,28.4,19.29
27,8,2004,10.36,27.82,18.37
28,8,2004,7.15,27.91,20.01
29,8,2004,1.96,30.06,20.13
30,8,2004,4.88,29.59,20.29
31,8,2004,1.77,29.19,19.39
1,9,2004,8.07,30.04,20.33
2,9,2004,0.72,30.32,20.93
3,9,2004,1.43,31.06,21.52
4,9,2004,3.62,31.87,21
5,9,2004,3.28,31.74,21.56
6,9,2004,0.97,32.14,20.52
7,9,2004,8.03,32.16,21
8,9,2004,8.22,28.95,20.46
9,9,2004,2.39,28.81,19.87
10,9,2004,1.9,31.8,20.64
11,9,2004,7.31,31.44,20.32
12,9,2004,16.3,30.03,20.83
13,9,2004,26.75,26.69,21.22
14,9,2004,2.4,28.72,20.21
15,9,2004,1.87,29.01,20.48
16,9,2004,2.68,27.84,21.54
17,9,2004,3.79,29.85,20.94
18,9,2004,17.16,27.42,21.13
19,9,2004,5.36,25.05,21.38
20,9,2004,3.01,27.45,21.04
21,9,2004,1.76,28,20.2
22,9,2004,2.29,29.32,20.18
23,9,2004,1.71,30.03,20.93
24,9,2004,6.96,29.07,20.62
25,9,2004,11.83,27.49,21.65
26,9,2004,14.9,27.54,21.06
27,9,2004,0.21,28.08,20.97
28,9,2004,1.06,27.17,20.93
29,9,2004,1.55,27.19,20.77
30,9,2004,1.43,28.86,20.24
1,10,2004,5.06,27.87,20.65
2,10,2004,11.94,26.61,20.66
3,10,2004,2.77,26.27,20.52
4,10,2004,6.72,26.35,19.95
5,10,2004,1.43,27.76,19.56
6,10,2004,1.5,28.22,21.4
7,10,2004,0.75,29.38,21.15
8,10,2004,0.96,29.88,20.47
9,10,2004,1.3,30.3,21.12
10,10,2004,3.99,30.13,21.51
11,10,2004,6.01,29.86,21.76
12,10,2004,6.49,30.93,21.38
13,10,2004,6.04,27.68,21.37
14,10,2004,0.65,29.31,21.29
15,10,2004,3.74,29.06,21.63
16,10,2004,0.42,27.94,20.92
17,10,2004,0.47,28.44,20.59
18,10,2004,7.78,27.95,21.35
19,10,2004,6.78,28.73,20.67
20,10,2004,3.51,29.4,19.85
21,10,2004,12.6,29.3,20.53
22,10,2004,8.28,27.9,20.6
23,10,2004,5.97,27.61,20.23
24,10,2004,0.16,26.51,20.03
25,10,2004,0.01,28.56,19.49
26,10,2004,0.11,28.57,19.58
27,10,2004,0.31,28.95,19.44
28,10,2004,0.02,29.08,18.55
29,10,2004,0.03,29.14,19.16
30,10,2004,0.01,29.35,19.06
31,10,2004,0.88,28.96,19.4
1,11,2004,4.4,28.95,19.77
2,11,2004,8.52,27.87,20.9
3,11,2004,0.4,28.53,21.07
4,11,2004,0.8,28.15,19.85
5,11,2004,2.7,27.83,19.42
6,11,2004,1.51,26.89,19.18
7,11,2004,0.55,28.22,18.83
8,11,2004,0.17,27.43,17.44
9,11,2004,0.03,27.55,17.39
10,11,2004,0.87,28.24,16.62
11,11,2004,0.74,28.08,18.02
12,11,2004,0.06,29.05,17.62
13,11,2004,0.25,29.09,20.29
14,11,2004,0.24,29.04,19.16
15,11,2004,0,28.6,17.99
16,11,2004,0.02,28.7,17.25
17,11,2004,0.29,29.46,18.58
18,11,2004,0.09,29.39,18.64
19,11,2004,0.05,29.43,18.18
20,11,2004,0,29,18.5
21,11,2004,1.89,29.65,18.7
22,11,2004,5.98,27.15,20.13
23,11,2004,2.46,28.76,20.65
24,11,2004,0,30.7,19.95
25,11,2004,0.11,31.41,20.35
26,11,2004,0.09,29.84,20.97
27,11,2004,0.18,30.75,18.81
28,11,2004,1.34,29.72,20.41
29,11,2004,0,29.08,19.51
30,11,2004,0,29.78,18.68
1,12,2004,0,29.4,18.88
2,12,2004,0,29.44,18.35
3,12,2004,0.01,29.29,18.12
4,12,2004,0.19,29.29,18.15
5,12,2004,0.23,28.72,18.63
6,12,2004,0.28,30.29,19.33
7,12,2004,0.29,30.29,20.75
8,12,2004,0.4,30.03,20.47
9,12,2004,0.31,30.05,19.13
10,12,2004,2.66,28.89,19.6
11,12,2004,0.04,29.71,19.04
12,12,2004,0.1,28.96,19.08
13,12,2004,0.1,29.67,18.8
14,12,2004,0.61,29.4,18.89
15,12,2004,0.31,26.96,17.73
16,12,2004,0.05,28,17.53
17,12,2004,0,29.16,17.48
18,12,2004,0.01,30.17,18.72
19,12,2004,0.01,29.65,18.28
20,12,2004,0.14,28.17,17.56
21,12,2004,0.36,28.68,17.56
22,12,2004,0.3,30.55,18.91
23,12,2004,0.3,31.28,20.23
24,12,2004,0.35,30.4,19.05
25,12,2004,0.02,30.97,16.45
26,12,2004,0.11,29.13,19.18
27,12,2004,0.03,27.73,17.49
28,12,2004,0.1,27.08,17.75
29,12,2004,0.88,27.85,17.71
30,12,2004,0.04,28.32,18.88
31,12,2004,0.29,27.26,19.3
1,1,2005,0.29,29.02,20.1
2,1,2005,0.22,29.37,19.68
3,1,2005,0.01,29.84,19.43
4,1,2005,0.02,28.33,17.73
5,1,2005,0.08,28.2,17.12
6,1,2005,0.54,28.84,17.74
7,1,2005,0.16,29.26,18.37
8,1,2005,0.47,29.09,19.19
9,1,2005,0.09,28.87,19.46
10,1,2005,0.04,28.17,18.04
11,1,2005,0.03,29.36,18.38
12,1,2005,0.06,29.82,19.16
13,1,2005,1.94,31.3,19.88
14,1,2005,4.29,28.2,20.57
15,1,2005,1.74,28.91,19.28
16,1,2005,0.73,28.05,18.34
17,1,2005,0.1,26.07,16.47
18,1,2005,0.04,25.29,15.91
19,1,2005,0.01,25.74,15.41
20,1,2005,0.01,26.51,14.8
21,1,2005,0.01,27.71,14.97
22,1,2005,0,28.98,14.58
23,1,2005,0,29.36,16.6
24,1,2005,0,28.77,16.92
25,1,2005,0.06,29.42,16.24
26,1,2005,0,28.91,16.65
27,1,2005,0,30.29,15.61
28,1,2005,0.03,30.7,17.29
29,1,2005,0.09,30.89,19.44
30,1,2005,0,30.36,19.36
31,1,2005,0.07,29.45,17.19
1,2,2005,0.13,29.62,17.3
2,2,2005,0.02,29.8,17.89
3,2,2005,0.01,28.92,17.35
4,2,2005,0,28.41,16.51
5,2,2005,0,28.83,15.29
6,2,2005,0,29.96,16.21
7,2,2005,0,29.67,17.46
8,2,2005,0.01,29.7,15.6
9,2,2005,0,29.38,14.59
10,2,2005,0.01,29.51,14.9
11,2,2005,0.03,29.74,16.94
12,2,2005,0.01,29.81,17.58
13,2,2005,0,29.54,14.42
14,2,2005,0.01,30.72,15.14
15,2,2005,0,30.69,18.66
16,2,2005,0,31.5,17.76
17,2,2005,0,31.6,17.99
18,2,2005,0,30.17,17.66
19,2,2005,0.01,30.19,16.65
20,2,2005,0.33,29.88,18.23
21,2,2005,0.78,29.61,17.86
22,2,2005,0.13,30.52,16.82
23,2,2005,0.22,31.13,17.94
24,2,2005,0,32.54,17.28
25,2,2005,0,33.11,18.91
26,2,2005,0,33.78,20.46
27,2,2005,0,32.97,21.42
28,2,2005,0,35.99,19.9
1,3,2005,0.08,32.71,22.42
2,3,2005,0.15,33.34,20.82
3,3,2005,0.02,35.3,20.44
4,3,2005,6.26,33.93,20
5,3,2005,7.56,31.53,20.47
6,3,2005,0,33.05,18.26
7,3,2005,0.03,33.34,19.66
8,3,2005,0,35.12,19.63
9,3,2005,0,34.44,18.66
10,3,2005,0.32,33.29,20.04
11,3,2005,0.05,32.89,20.57
12,3,2005,0,32.85,20.33
13,3,2005,0,33.65,18.4
14,3,2005,0,33.86,19.45
15,3,2005,0,34.23,19.98
16,3,2005,0,34.93,20.45
17,3,2005,0.98,36.7,19.94
18,3,2005,9.83,30.84,21.56
19,3,2005,0.07,32.49,20.96
20,3,2005,0,33.76,20.85
21,3,2005,0,34.62,20.27
22,3,2005,0,35.14,20.47
23,3,2005,1,31.96,21.56
24,3,2005,0.78,34.57,20.25
25,3,2005,0,35.43,21.79
26,3,2005,0,35.43,21.37
27,3,2005,0.01,33.64,20.42
28,3,2005,0,34.07,21.42
29,3,2005,7.17,34.7,21.24
30,3,2005,5.53,32.49,19.06
31,3,2005,0,33.37,20.32
1,4,2005,0.05,34.69,19.81
2,4,2005,0.5,34.17,20.93
3,4,2005,0.03,32.39,21.84
4,4,2005,0.02,32.83,20.23
5,4,2005,0,33.44,19.76
6,4,2005,0,33.86,19.94
7,4,2005,0.67,34.48,20.97
8,4,2005,0.52,34.31,20.96
9,4,2005,0,34.91,20.77
10,4,2005,0.04,35.92,21.38
11,4,2005,0,36.05,22.13
12,4,2005,0.51,35.95,22.8
13,4,2005,2.05,35.12,22.35
14,4,2005,0,35.59,22.39
15,4,2005,0.08,34.92,22.25
16,4,2005,0.05,33.82,21.53
17,4,2005,0,32.95,19.51
18,4,2005,0,33.12,19.17
19,4,2005,0,33.69,20.18
20,4,2005,0,35.57,21.52
21,4,2005,0.12,36.05,22.88
22,4,2005,5.76,33.45,23.1
23,4,2005,1.24,35.95,21.85
24,4,2005,1.03,35.87,20.16
25,4,2005,1.25,33.27,19.95
26,4,2005,0.02,35.89,20.31
27,4,2005,0,36.6,21.37
28,4,2005,0,36.06,22.3
29,4,2005,0,35.2,22.45
30,4,2005,0.03,35.62,21.94
1,5,2005,1,35.75,22.13
2,5,2005,4.21,33.03,22.85
3,5,2005,0.92,33.52,21.34
4,5,2005,0.24,34.07,21.27
5,5,2005,0.23,32.7,21.97
6,5,2005,0.93,34.05,21
7,5,2005,0.06,33.8,22.22
8,5,2005,0.09,33.74,21.77
9,5,2005,0.04,34.27,22.34
10,5,2005,2.27,33.39,22.9
11,5,2005,6.34,29.66,21.95
12,5,2005,8.43,30.55,21.69
13,5,2005,0.14,30.86,22.2
14,5,2005,0.31,31.89,22.06
15,5,2005,0.71,31.43,21.93
16,5,2005,0.5,31.18,21.67
17,5,2005,5.73,30.79,21.83
18,5,2005,12.17,31.03,20.9
19,5,2005,28.55,29.83,20.61
20,5,2005,28.73,24.53,19.73
21,5,2005,0.94,27.43,20.76
22,5,2005,0,29.8,21.21
23,5,2005,2.88,28.22,21.7
24,5,2005,8.83,29.46,21.01
25,5,2005,0.19,29.09,22.35
26,5,2005,4.58,30.22,22.35
27,5,2005,4.59,29.62,22.4
28,5,2005,0.47,30.84,21.77
29,5,2005,0.76,30.26,21.42
30,5,2005,0.15,32.97,21.91
31,5,2005,0.06,33.51,21.97
1,6,2005,1.7,30.76,22.02
2,6,2005,7.14,31.13,21.1
3,6,2005,9.3,29.48,21.76
4,6,2005,11.92,28.92,21.78
5,6,2005,7.7,25.15,21.72
6,6,2005,5.44,29.57,21.22
7,6,2005,13.3,26.2,21.58
8,6,2005,12.86,28.43,20.51
9,6,2005,7.13,29.22,21.8
10,6,2005,19.71,27.74,21.37
11,6,2005,9.59,29.14,21.37
12,6,2005,0.42,28.88,21.71
13,6,2005,4.46,28.61,22.45
14,6,2005,5.84,28.45,21.47
15,6,2005,1.75,30.29,20.46
16,6,2005,0.67,27.83,21.94
17,6,2005,4.77,30.48,21.43
18,6,2005,7.86,30.02,22.02
19,6,2005,0.78,28.18,22.07
20,6,2005,3.43,28.3,21.74
21,6,2005,7.26,27.35,21.35
22,6,2005,11.14,26.37,20.27
23,6,2005,5.14,27.21,21.21
24,6,2005,12.75,26.11,21.74
25,6,2005,14.16,25.47,21.53
26,6,2005,18.11,27.53,21.44
27,6,2005,12.85,26.03,21.7
28,6,2005,4.96,28.12,20.92
29,6,2005,3.75,27.67,20.53
30,6,2005,22.27,25.45,21.33
1,7,2005,0.55,27.68,20
2,7,2005,3.37,28.73,20.41
3,7,2005,1.34,27.15,20.48
4,7,2005,0.26,27.69,20.99
5,7,2005,2.85,28.53,20.35
6,7,2005,4.29,28.29,20.88
7,7,2005,5.72,28.55,21.09
8,7,2005,3.55,29.45,21.42
9,7,2005,10.99,27.4,22.06
10,7,2005,3.76,26.24,21.37
11,7,2005,7.75,25.5,20.33
12,7,2005,10,26.3,19.47
13,7,2005,0.96,27.05,20.72
14,7,2005,2.13,26.53,19.93
15,7,2005,0.62,26.68,19.71
16,7,2005,2.16,28.38,19.76
17,7,2005,3.07,28.82,21.54
18,7,2005,0.92,28.2,21.45
19,7,2005,2.17,28.64,21.17
20,7,2005,9.65,24.55,19.13
21,7,2005,0.78,28.18,18.42
22,7,2005,3.54,26.58,21.14
23,7,2005,1.91,27.86,21.57
24,7,2005,8.51,27.84,20.82
25,7,2005,2.75,27.07,21.48
26,7,2005,0.51,28.46,21.32
27,7,2005,1.36,28.33,21.48
28,7,2005,1.83,26.4,21.61
29,7,2005,1.04,27.69,21.71
30,7,2005,0.14,29,21.33
31,7,2005,0.46,29.63,20.76
1,8,2005,2.69,29,21.05
2,8,2005,0.09,28.5,21.57
3,8,2005,0.72,30.11,20.7
4,8,2005,2.26,28.22,21.59
5,8,2005,1.69,28.93,21.51
6,8,2005,0.08,28.74,21.24
7,8,2005,0.03,29.04,21.29
8,8,2005,0.15,30.08,20.45
9,8,2005,1.02,30.14,21.53
10,8,2005,1.31,29.99,21.03
11,8,2005,4.99,28.17,21.23
12,8,2005,0.48,30.48,21.68
13,8,2005,1.24,29.44,21.14
14,8,2005,2.01,29.93,20.85
15,8,2005,2.84,28.23,20.81
16,8,2005,5.13,25.82,19.96
17,8,2005,8.34,25.92,19
18,8,2005,1.91,27.59,20.11
19,8,2005,7.41,26.55,20.62
20,8,2005,5.31,28.36,20.29
21,8,2005,1.98,28.49,20.61
22,8,2005,5.8,28.77,20.8
23,8,2005,0.16,29.6,20.13
24,8,2005,0.43,29.35,20.74
25,8,2005,0.26,30.39,21
26,8,2005,1.01,30.02,19.49
27,8,2005,6.2,28.59,21.58
28,8,2005,14.67,28.43,20.65
29,8,2005,8.61,28.28,20.8
30,8,2005,2.22,28.56,21.41
31,8,2005,4.03,27.82,21.49
1,9,2005,6.18,28.26,21.59
2,9,2005,0.45,27.6,21.13
3,9,2005,1.57,27.58,20.95
4,9,2005,1.71,28,20.99
5,9,2005,16.64,28.86,20.18
6,9,2005,11.13,27.68,20.94
7,9,2005,0.09,29.05,20.72
8,9,2005,0.04,29.67,21.4
9,9,2005,0.37,29.73,21.3
10,9,2005,0.56,29.41,21.51
11,9,2005,1.66,27.32,21.04
12,9,2005,3.78,28.46,20.53
13,9,2005,1.07,27.98,20.16
14,9,2005,4.87,26.74,19.94
15,9,2005,2.89,28.33,20.9
16,9,2005,0.37,27.32,20.64
17,9,2005,0.43,29.18,19.86
18,9,2005,0.76,30.68,20.43
19,9,2005,3.24,30.66,19.62
20,9,2005,18.74,28.71,20.29
21,9,2005,2.3,27.67,21.79
22,9,2005,2.87,27.74,21.11
23,9,2005,3.02,27.93,21.17
24,9,2005,15.03,28.15,20.39
25,9,2005,12.32,26.8,19.33
26,9,2005,27.09,27.09,20.05
27,9,2005,17.13,26.62,21.08
28,9,2005,10.52,26.67,20.69
29,9,2005,1.82,27.29,20.61
30,9,2005,5.98,26.54,21.19
1,10,2005,8.09,25.51,21.1
2,10,2005,1.76,27.15,20.61
3,10,2005,11.53,27.71,21.01
4,10,2005,25.45,27.02,20.64
5,10,2005,11.22,26.3,20.15
6,10,2005,0.59,27.77,19.95
7,10,2005,2.05,27.59,20.33
8,10,2005,2.26,26.87,21.1
9,10,2005,1.31,27.28,20.12
10,10,2005,2.12,27.84,20.42
11,10,2005,0.78,26.35,20.62
12,10,2005,1.74,28.8,20.35
13,10,2005,3.4,26.65,20.69
14,10,2005,5.82,27.73,21.06
15,10,2005,4.76,26.53,21.06
16,10,2005,0.31,28.89,20.21
17,10,2005,0.3,29.15,20.41
18,10,2005,0.96,29.1,19.79
19,10,2005,2.91,26.06,20.98
20,10,2005,1.13,28.78,21.09
21,10,2005,1.64,29.41,20.44
22,10,2005,7.86,26.82,20.45
23,10,2005,8,27.06,20.22
24,10,2005,2.86,26.16,19.9
25,10,2005,2.3,25.69,17.95
26,10,2005,0.12,26.42,17.31
27,10,2005,1.92,26.97,17.32
28,10,2005,0.07,28.22,18.7
29,10,2005,0.77,27.78,21.08
30,10,2005,3.66,24.4,21.07
31,10,2005,4.15,26.4,20.95
1,11,2005,0.88,27.19,20.45
2,11,2005,1.41,27.05,20.08
3,11,2005,3.09,24.14,19.44
4,11,2005,0.46,24.99,18.99
5,11,2005,1.04,25.14,19.53
6,11,2005,2.4,24.55,19.05
7,11,2005,0.15,27.44,19.7
8,11,2005,0.17,27.86,20.28
9,11,2005,0.04,28.35,20.62
10,11,2005,0.27,28.44,20.38
11,11,2005,0.1,27.62,18.25
12,11,2005,0.01,27.86,19.13
13,11,2005,0.5,28.36,19.22
14,11,2005,0.7,27.74,19.79
15,11,2005,0.01,27.78,20.13
16,11,2005,0.39,25.37,20.6
17,11,2005,1.49,24.71,20.26
18,11,2005,2.98,24.29,20.05
19,11,2005,0.76,25.98,19.82
20,11,2005,0.89,27.86,20.05
21,11,2005,0.16,28.48,20.75
22,11,2005,0.06,27.44,18.02
23,11,2005,0.02,25.88,16.31
24,11,2005,0.06,26.24,13.69
25,11,2005,0,27.46,16.7
26,11,2005,0,29.03,15.98
27,11,2005,0.04,29.96,18.95
28,11,2005,0.12,30.08,19.93
29,11,2005,0,30.2,19.83
30,11,2005,0,29.56,19.52
1,12,2005,0,28.8,19.2
2,12,2005,0.19,29,17.77
3,12,2005,0.32,28.56,18.69
4,12,2005,0.73,29.21,18.2
5,12,2005,0.54,29.23,19.25
6,12,2005,0.01,29.44,19.14
7,12,2005,0.03,28.8,19.67
8,12,2005,0.01,28.91,18.18
9,12,2005,0.08,28.96,19.67
10,12,2005,0.36,29.49,21.1
11,12,2005,0.2,30.03,20.13
12,12,2005,0.14,28.85,19.8
13,12,2005,0.03,28.94,19.22
14,12,2005,0.29,29.54,18.4
15,12,2005,0.58,30.03,18.72
16,12,2005,0.04,29.46,20.65
17,12,2005,0.06,28.84,19.06
18,12,2005,0.37,28.82,19.28
19,12,2005,2.45,28.43,18.78
20,12,2005,0.54,28.76,18.96
21,12,2005,0.04,28.94,19.14
22,12,2005,0.2,28.63,18.9
23,12,2005,0.22,28.96,19.42
24,12,2005,0,29.48,18.82
25,12,2005,0.09,27.38,20.07
26,12,2005,0.19,27.27,19.69
27,12,2005,0,29.56,17.96
28,12,2005,0,29.38,18.39
29,12,2005,0,27.1,20.7
30,12,2005,0.01,30.42,19.62
31,12,2005,0.04,30.04,19.17
1,1,2006,0.04,29.36,19.33
2,1,2006,0.13,29.9,19.11
3,1,2006,0.13,29.67,19.01
4,1,2006,0.79,26.83,19.76
5,1,2006,0.03,28.63,18.7
6,1,2006,0.38,27.54,16.08
7,1,2006,0.01,26.24,16.85
8,1,2006,0.21,25.11,16.34
9,1,2006,1.04,28.63,17.5
10,1,2006,3.54,27.79,19.03
11,1,2006,0.07,29.41,18.83
12,1,2006,0.14,28.77,19.14
13,1,2006,0.72,29.63,19.37
14,1,2006,2.09,29.5,18.77
15,1,2006,0.84,27.46,15.87
16,1,2006,0.32,28.66,13
17,1,2006,0.1,30.71,15.42
18,1,2006,0.56,29.39,18.79
19,1,2006,0.13,28.61,19.37
20,1,2006,0.26,28.92,18.37
21,1,2006,1.66,28.55,18.69
22,1,2006,0.04,29.61,19.03
23,1,2006,0.2,30.36,19.55
24,1,2006,0.3,29.6,20.49
25,1,2006,0.13,29.8,19.35
26,1,2006,0.03,29.21,19.68
27,1,2006,0.19,29.01,18.58
28,1,2006,0.73,29.17,18.71
29,1,2006,0.35,30.22,19.33
30,1,2006,0.78,28.88,19.2
31,1,2006,0.09,29.76,19.5
1,2,2006,0,29.29,18.73
2,2,2006,0,31.66,16.08
3,2,2006,0.01,32.23,18.85
4,2,2006,0.17,28.09,20.93
5,2,2006,1.35,27.7,19.81
6,2,2006,0.15,29.53,18.6
7,2,2006,0,30.22,18.51
8,2,2006,0.11,29.55,19.47
9,2,2006,0.35,28.31,19.16
10,2,2006,0.25,29.8,18.16
11,2,2006,0.18,31.26,18.47
12,2,2006,0.12,30.67,19.1
13,2,2006,0.2,26.25,15.61
14,2,2006,0.11,27.25,15.02
15,2,2006,0.15,30.51,16.41
16,2,2006,0.3,29.6,17.45
17,2,2006,0,30.28,17.56
18,2,2006,0.01,29.89,18.76
19,2,2006,0.07,29.94,18.39
20,2,2006,0,29.58,17.71
21,2,2006,0,30.16,18.16
22,2,2006,0,30.56,17.35
23,2,2006,0.05,30.91,17.93
24,2,2006,0.1,31.02,19.42
25,2,2006,0,30.25,18.11
26,2,2006,0,31,16.76
27,2,2006,0,30.01,17.55
28,2,2006,0,29.56,17.76
1,3,2006,0,31.15,17.73
2,3,2006,0,31.95,19.04
3,3,2006,0.85,33.23,19.33
4,3,2006,1.02,31.42,19.8
5,3,2006,0,30.81,19.24
6,3,2006,0.02,30.82,18.41
7,3,2006,0.01,30.42,16.97
8,3,2006,0,30,15.98
9,3,2006,0,31.63,14.78
10,3,2006,0,31.81,18
11,3,2006,0.01,32.16,19.29
12,3,2006,0.08,32.41,19.38
13,3,2006,0.81,31.63,19.16
14,3,2006,2.67,30.36,18.72
15,3,2006,0.01,30.93,19.05
16,3,2006,0.01,30.62,18.54
17,3,2006,0,31.43,18.82
18,3,2006,0.01,31.66,18.45
19,3,2006,0,32.2,18.68
20,3,2006,0,32.52,18.5
21,3,2006,0,34.55,18.37
22,3,2006,0,33.9,19.62
23,3,2006,0,33.65,19.43
24,3,2006,0,33.92,18.47
25,3,2006,0.15,32.07,19.77
26,3,2006,0.49,29.37,19.47
27,3,2006,0,30.67,18.65
28,3,2006,0.02,31.71,17.55
29,3,2006,0.03,32.7,19.44
30,3,2006,0,33.37,20.51
31,3,2006,0.04,32.88,20.47
1,4,2006,0.15,32.69,20.52
2,4,2006,2.64,30.02,19.92
3,4,2006,1.99,30.56,18.03
4,4,2006,0.06,31.59,16.71
5,4,2006,0.15,31.54,18.13
6,4,2006,0,32.44,18.6
7,4,2006,0,33.16,20.05
8,4,2006,0.2,34.05,19.4
9,4,2006,1.62,34.05,20.38
10,4,2006,0.01,34.6,20.91
11,4,2006,0.41,33.64,21.33
12,4,2006,0.49,32.62,20.16
13,4,2006,0.01,32.45,18.75
14,4,2006,0.03,32.64,18.01
15,4,2006,0.13,32.5,19.75
16,4,2006,0,33.92,20.45
17,4,2006,0,34.07,20.85
18,4,2006,0,32.44,21.98
19,4,2006,0.08,34.09,22.43
20,4,2006,0.18,34.3,22.48
21,4,2006,0.21,35.54,22.06
22,4,2006,0.61,34.19,22
23,4,2006,0.01,33.46,22.33
24,4,2006,0,32.66,21.17
25,4,2006,2.32,32.38,21.04
26,4,2006,5.4,30.91,21.09
27,4,2006,0.04,34.45,20.71
28,4,2006,0.08,34.53,21.8
29,4,2006,0,34.72,21.91
30,4,2006,0.01,33.85,21.71
1,5,2006,0.18,33.83,21.56
2,5,2006,0,34.15,20.95
3,5,2006,0,33.87,20.94
4,5,2006,0,34.54,20.85
5,5,2006,0.01,35.59,21.37
6,5,2006,0,35.47,22.71
7,5,2006,0.01,35.52,22.22
8,5,2006,2.26,35.54,21.8
9,5,2006,9.31,32.9,21.37
10,5,2006,0,34.87,21.56
11,5,2006,0.15,34.64,22.67
12,5,2006,4.72,34.01,22.54
13,5,2006,7.42,31.51,20.95
14,5,2006,0.19,33.09,20.55
15,5,2006,0.77,33.67,21.53
16,5,2006,2.59,33.1,22.36
17,5,2006,5.8,29.65,21.17
18,5,2006,2,32.11,19.41
19,5,2006,0.51,29.8,21.44
20,5,2006,2.79,31.97,20.48
21,5,2006,5.36,28.15,20.69
22,5,2006,3.19,32.01,20.63
23,5,2006,1.47,32.56,20.35
24,5,2006,5.41,30.2,20.97
25,5,2006,5.71,32.06,21.52
26,5,2006,5.42,32.15,20.02
27,5,2006,0.13,33.5,20.44
28,5,2006,0.02,34.1,21.66
29,5,2006,1.31,34.04,20.03
30,5,2006,2.43,33.48,20.6
31,5,2006,0.12,34.16,21.25
1,6,2006,0.06,33.35,21.04
2,6,2006,0.12,34.69,21.82
3,6,2006,0.29,31.38,23.23
4,6,2006,15.99,32.68,22.26
5,6,2006,21.35,28.6,21.47
6,6,2006,22.12,28.87,21.98
7,6,2006,22.38,27.73,21.36
8,6,2006,8.95,26.45,21.18
9,6,2006,7.89,26.27,20.95
10,6,2006,3.31,26.48,20.85
11,6,2006,0.11,28.8,19.91
12,6,2006,2.43,26.2,21.04
13,6,2006,2.95,28.66,19.98
14,6,2006,4.55,29.64,21.05
15,6,2006,8.36,29.57,21.18
16,6,2006,2.12,28.24,21.33
17,6,2006,1.5,30.11,21.11
18,6,2006,0.11,30.77,20.8
19,6,2006,0.77,31.1,21.13
20,6,2006,1.77,28.41,21.26
21,6,2006,0.01,30.61,21.48
22,6,2006,1.46,28.17,21.99
23,6,2006,4.14,27.03,20.72
24,6,2006,27.72,26.42,20.29
25,6,2006,1.99,28.62,20.25
26,6,2006,8.16,27.22,19.75
27,6,2006,0.12,28.51,20.87
28,6,2006,1.19,29.77,21.3
29,6,2006,5.32,29.6,21.26
30,6,2006,0.15,30.14,21.05
1,7,2006,0.16,30.77,20.36
2,7,2006,0.43,28.62,22.31
3,7,2006,1.25,29.98,21.96
